cluster_id,canonical_dish,member_dish,support_count,proposed,accept
159,หมี่ผัดกระเฉด,หมี่ผัดกระเฉด,11,1,1
160,หมี่กรอบผัดซีอิ๊ว,หมี่กรอบผัดซีอิ๊ว,2,1,1
160,หมี่กรอบผัดซีอิ๊ว,ผัดซี่อิ้วหมี่กรอบ,1,1,0
160,หมี่กรอบผัดซีอิ๊ว,ผัดซีอิ๊วหมี่กรอบ,1,1,0
160,หมี่กรอบผัดซีอิ๊ว,ผัดซีอิ้วหมี่กรอบ,1,1,0
161,ปลาทู,ปลาทู,13,1,1
161,ปลาทู,ปลาท,1,1,0
162,หมูย่างเกาหลี,หมูย่างเกาหลี,6,1,1
162,หมูย่างเกาหลี,หมูเกาหลีย่าง,1,1,0
163,ปูปลาร้า,ปูปลาร้า,6,1,1
163,ปูปลาร้า,ราปปลา,1,1,0
164,เนื้อสเต้ก,เนื้อสเต๊ก,1,1,0
164,เนื้อสเต้ก,เนื้อสเต้ก,1,1,1
165,สเต๊กหมู,สเต๊กหมู,5,1,1
165,สเต๊กหมู,สเตกหมู,1,1,0
166,สปาเก้ตตี้ปลาสลิด,สปาเก้ตตี้ปลาสลิด,1,1,1
166,สปาเก้ตตี้ปลาสลิด,สปาเกตตี้ปลาสลิด,1,1,0
167,ผัดหมี่กระเฉดกุ้ง,ผัดหมี่กระเฉดกุ้ง,3,1,1
167,ผัดหมี่กระเฉดกุ้ง,หมี่ผัดกระเฉดกุ้ง,3,1,0
168,ลูกชิ้นปลากรายเขียวหวานผัดแห้ง,เขียวหวานผัดแห้งลูกชิ้นปลากราย,1,1,0
168,ลูกชิ้นปลากรายเขียวหวานผัดแห้ง,ลูกชิ้นปลากรายเขียวหวานผัดแห้ง,1,1,1
169,ฟักทองแกงบวด,แกงบวดฟักทอง,1,1,0
169,ฟักทองแกงบวด,ฟักทองแกงบวด,1,1,1
170,ผัดโป๊ยเซียน,ผัดโป๊ยเซียน,4,1,1
170,ผัดโป๊ยเซียน,ผัดโป้ยเซียน,1,1,0
171,ต้มยำปลากระพง,ต้มยำปลากระพง,24,1,1
171,ต้มยำปลากระพง,ปลากระพงต้มยำ,1,1,0
172,ผัดเผ็ดปลาดุก,ผัดเผ็ดปลาดุก,7,1,1
172,ผัดเผ็ดปลาดุก,ปลาดุกผัดเผ็ด,3,1,0
173,แกงส้มชะอมกุ้ง,แกงส้มชะอมกุ้ง,59,1,1
173,แกงส้มชะอมกุ้ง,แกงส้มกุ้งชะอม,2,1,0
173,แกงส้มชะอมกุ้ง,แก้งส้มชะอมกุ้ง,1,1,0
173,แกงส้มชะอมกุ้ง,แกงส้ม ชะอมกุ้ง,1,1,0
174,กุ้งผัดยอดมะพร้าว,กุ้งผัดยอดมะพร้าว,1,1,1
174,กุ้งผัดยอดมะพร้าว,ยอดมะพร้าวผัดกุ้ง,1,1,0
175,แกงส้มชะอมไข่,แกงส้มชะอมไข่,4,1,1
175,แกงส้มชะอมไข่,แกงส้มไข่ชะอม,2,1,0
175,แกงส้มชะอมไข่,ชะอมไข่แกงส้ม,1,1,0
176,ไหลบัวผัดกุ้ง,ผัดไหลบัวกุ้ง,1,1,0
176,ไหลบัวผัดกุ้ง,ไหลบัวผัดกุ้ง,2,1,1
177,กุ้งก้ามกราม,กุ้งกร้ามกาม,1,1,0
177,กุ้งก้ามกราม,กุ้งก้ามกราม,2,1,1
178,กุ้งดองซีอิ้ว,กุ้งดองซีอิ๊ว,3,1,0
178,กุ้งดองซีอิ้ว,กุ้งดองซีอิ้ว,3,1,1
179,กุ้งทอดกระเทียม,กุ้งทอดกระเทียม,25,1,1
179,กุ้งทอดกระเทียม,กุ้งทอดกระเที่ยม,1,1,0
180,มะระผัดไข่,ผัดมะระไข่,1,1,0
180,มะระผัดไข่,มะระผัดไข่,10,1,1
181,ส้มตำปลาร้านั่ว,ส้มตำปลาร้านั่ว,1,1,1
181,ส้มตำปลาร้านั่ว,ส้มตำปลาร้านัว,1,1,0
181,ส้มตำปลาร้านั่ว,ส้มตำนัวปลาร้า,1,1,0
182,ผัดฉ่าหอยเซลล์,หอยเซลล์ผัดฉ่า,2,1,0
182,ผัดฉ่าหอยเซลล์,ผัดฉ่าหอยเซลล์,2,1,1
183,หมึกผัดผงกะหรี่,หมึกผัดผงกะหรี่,4,1,1
183,หมึกผัดผงกะหรี่,ผัดผงกะหรี่หมึก,1,1,0
184,ยำถั่วพู,ยำถั่วพู,24,1,1
184,ยำถั่วพู,ยำถั่วพ,1,1,0
185,สตอกุ้งผัดกะปิ,สตอกุ้งผัดกะปิ,2,1,1
185,สตอกุ้งผัดกะปิ,กุ้งผัดสตอกะปิ,1,1,0
185,สตอกุ้งผัดกะปิ,ผัดสตอกะปิกุ้ง,1,1,0
186,กุ้งผัดสะตอกะปิ,สะตอกุ้งผัดกะปิ,3,1,0
186,กุ้งผัดสะตอกะปิ,กุ้งผัดกะปิสะตอ,1,1,0
186,กุ้งผัดสะตอกะปิ,สะตอผัดกะปิกุ้ง,4,1,0
186,กุ้งผัดสะตอกะปิ,กุ้งผัดสะตอกะปิ,5,1,1
186,กุ้งผัดสะตอกะปิ,ผัดสะตอกะปิกุ้ง,2,1,0
186,กุ้งผัดสะตอกะปิ,กุ้งสะตอผัดกะปิ,1,1,0
186,กุ้งผัดสะตอกะปิ,ผัดกะปิสะตอกุ้ง,1,1,0
187,ก้อยขม,ก้อยขม,6,1,1
187,ก้อยขม,ก้อยข่ม,1,1,0
188,ปลากะพงผัดฉ่า,ปลากะพงผัดฉ่า,2,1,1
188,ปลากะพงผัดฉ่า,ผัดฉ่าปลากะพง,1,1,0
189,สเต็กปลาแซลมอน,สเต็กปลาแซลมอน,5,1,1
189,สเต็กปลาแซลมอน,ปลาแซลมอน สเต็ก,1,1,0
189,สเต็กปลาแซลมอน,สเต็กปลาแซลม่อน,2,1,0
190,ปลาไหลผัดเผ็ด,ผัดเผ็ดปลาไหล,2,1,0
190,ปลาไหลผัดเผ็ด,ปลาไหลผัดเผ็ด,3,1,1
191,หมูทอดน้ำปลา,หมูทอดน้ำปลา,19,1,1
191,หมูทอดน้ำปลา,หมูทอดน่ำปลา,1,1,0
192,แกงปูใบชะพลู,แกงปูใบชะพลู,15,1,1
192,แกงปูใบชะพลู,แกงใบชะพลูปู,1,1,0
192,แกงปูใบชะพลู,แกงปูใบชะพูล,3,1,0
193,ปลาหมึกผัดไข่เค็ม,ปลาหมึกผัดไข่เค็ม,47,1,1
193,ปลาหมึกผัดไข่เค็ม,ปลาหมึกผัดไขเค็ม,1,1,0
194,ซี่โครงหมูบาร์บีคิว,ซี่โครงหมูบาร์บีคิว,10,1,1
194,ซี่โครงหมูบาร์บีคิว,หมูซี่โครงบาร์บีคิว,1,1,0
195,ข้าวต้มกุ๊ย,ข้าวต้มกุ๊ย,49,1,1
195,ข้าวต้มกุ๊ย,ข้าวต้มกุ้ย,10,1,0
195,ข้าวต้มกุ๊ย,ข้าวต้มกุย,1,1,0
195,ข้าวต้มกุ๊ย,ข้าวต้มกุ๋ย,2,1,0
196,หมูสับผัดหนำเลี้ยบ,หมูสับผัดหน่ำเลี๊ยบ,1,1,0
196,หมูสับผัดหนำเลี้ยบ,หมูสับผัดหนำเลี้ยบ,4,1,1
196,หมูสับผัดหนำเลี้ยบ,หนำเลี๊ยบผัดหมูสับ,2,1,0
196,หมูสับผัดหนำเลี้ยบ,หมูสับผัดหนำเลี๊ยบ,2,1,0
197,หมูสับปลาเค็มทอด,หมูสับปลาเค็มทอด,4,1,1
197,หมูสับปลาเค็มทอด,หมูสับทอดปลาเค็ม,1,1,0
198,ไชโป้วผัดไข่,ไชโป๊วผัดไข่,3,1,0
198,ไชโป้วผัดไข่,ไข่ผัดไชโป้ว,1,1,0
198,ไชโป้วผัดไข่,ไข่ผัดไชโป๊ว,1,1,0
198,ไชโป้วผัดไข่,ไชโป้วผัดไข่,3,1,1
199,ลาบคั่วหมู,ลาบหมูคั่ว,4,1,0
199,ลาบคั่วหมู,ลาบคั่วหมู,4,1,1
199,ลาบคั่วหมู,ลาบหมู่คั้ว,1,1,0
200,ต้มยำปลาช่อน,ต้มยำปลาช่อน,19,1,1
200,ต้มยำปลาช่อน,ปลาช่อนต้มยำ,3,1,0
201,น้ำยำแซลม่อน,น้ำยำแซลม่อน,1,1,1
201,น้ำยำแซลม่อน,น้ำยำแซลมอน,1,1,0
202,ผัดหมี่,ผัดหมี่,12,1,1
202,ผัดหมี่,หมี่ผัด,3,1,0
203,สเต็กเนื้อจิ้มแจ่ว,สเต็กเนื้อจิ้มแจ่ว,3,1,1
203,สเต็กเนื้อจิ้มแจ่ว,สเต็กเนื้อ จิ้มแจ่ว,1,1,0
204,กระเพราไก่บ้าน,กระเพราไก่บ้าน,1,1,1
204,กระเพราไก่บ้าน,กะเพราไก่บ้าน,1,1,0
205,ต้มยำกุ้งน้ำข้น,ต้มยำกุ้งน้ำข้น,24,1,1
205,ต้มยำกุ้งน้ำข้น,ต้มยำกุ้งนำข้น,1,1,0
206,ผัดพริกแกงหมูกรอบ,หมูกรอบผัดพริกแกง,2,1,0
206,ผัดพริกแกงหมูกรอบ,ผัดพริกแกงหมูกรอบ,3,1,1
207,แกงส้มปลา,แกงส้มปลา,6,1,1
207,แกงส้มปลา,ปลาแกงส้ม,1,1,0
208,จิ่มจุ่มน้ำซุป,น้ำซุปจิ้มจุ่ม,1,1,0
208,จิ่มจุ่มน้ำซุป,จิ้มจุ่มน้ำซุป,1,1,0
208,จิ่มจุ่มน้ำซุป,จิ่มจุ่มน้ำซุป,1,1,1
209,ผัดไทยกุ้ง,ผัดไทยกุ้ง,24,1,1
209,ผัดไทยกุ้ง,กุ้งผัดไทย,2,1,0
210,ผัดผักกูด,ผัดผักกูด,2,1,1
210,ผัดผักกูด,ผักกูดผัด,1,1,0
211,น้ำแกง,น้ำแกง,10,1,1
211,น้ำแกง,แกงน้ำ,1,1,0
212,กุ้งแม่น้ำเผา,กุ้งแม่น้ำเผา,23,1,1
212,กุ้งแม่น้ำเผา,กุ้งแม่น้ำ เผา,1,1,0
213,แกงปู,แกงปู,13,1,1
213,แกงปู,ปูแกง,4,1,0
214,ผัดหมี่ฮกเกี้ยน,หมี่ผัดฮกเกี๊ยน,1,1,0
214,ผัดหมี่ฮกเกี้ยน,ผัดหมี่ฮกเกี้ยน,1,1,1
215,ผัดมาม่า,ผัดมาม่า,3,1,1
215,ผัดมาม่า,มาม่าผัด,3,1,0
216,น่องไก่,น่องไก่,3,1,1
216,น่องไก่,ไก่น่อง,1,1,0
217,ผัดฉ่าปลาเก๋า,ปลาเก๋าผัดฉ่า,2,1,0
217,ผัดฉ่าปลาเก๋า,ผัดฉ่าปลาเก๋า,3,1,1
218,ปลาหมึกไข่,ปลาหมึกไข่,5,1,1
218,ปลาหมึกไข่,ไข่ปลาหมึก,3,1,0
219,หมูเต๊ะ,หมูเต๊ะ,3,1,1
219,หมูเต๊ะ,หมูเต้ะ,1,1,0
220,ผัดกระเพราหมูกรอบ,ผัดกระเพราหมูกรอบ,3,1,1
220,ผัดกระเพราหมูกรอบ,ผัดกะเพราหมูกรอบ,3,1,0
220,ผัดกระเพราหมูกรอบ,หมูกรอบผัดกระเพรา,1,1,0
221,กะหล่ำปลีน้ำปลา,กะหล่ำปลีน้ำปลา,4,1,1
221,กะหล่ำปลีน้ำปลา,กะหล่ำปลีน่ำปลา,1,1,0
222,พล่ากุ้ง,พล่ากุ้ง,10,1,1
222,พล่ากุ้ง,กุ้งพล่า,2,1,0
